C1902TS003_1 C1902TS003_2 C1902TS003_3 C1902TS044_1 C1902TS066_1 C1902TS067_1 C1902TS067_2 C1902TS067_3 C1902TS067_4 C1902TS067_5 C1902TS087_1 C1902TS087_2 C1902TS087_4 C1902TS087_5 C1902TS102_1 C1902TS103_1 C1902TS103_2 C1902TS123_1 C1902TS123_2 C1902TS123_3 C1902TS123_4 C1902TS123_5 C1902TS131_1 C1902TS131_2 C1902TS131_3 C1902TS131_4 C1902TS131_5 C1902TS152_1 C1902TS152_2 C1902TS152_3 C1902TS152_4 C1902TS152_5 C1902TS156_1 C1902TS156_2 C1902TS156_3 C1902TS156_4 C1902TS156_5 C1902TS158_1 C1902TS158_2 C1902TS158_3 C1902TS158_4 C1902TS158_5 C1902TS182_1 C1902TS182_2 C1902TS182_3 C1902TS182_4 C1902TS182_5 C1902TS196_1 C1902TS200_1 C1902TS210_1 C1902TS210_2 C1902TS210_3 C1902TS210_4 C1902TS210_5 C1902TS211_1 C1902TS211_2 C1902TS211_3 C1902TS211_4 C1902TS211_5 C1902TS213_1 C1902TS213_2 C1902TS213_3 C1902TS213_4 C1902TS213_5 C1902TS215_1 C1902TS215_2 C1902TS215_3 C1902TS215_4 C1902TS215_5 C1902TS228_1 C1902TS230_1 C1902TS230_2 C1902TS230_3 C1902TS230_4 C1902TS230_5 C1902TS240_1 C1902TS240_2 C1902TS240_3 C1902TS240_4 C1902TS240_5 C1902TS247_1 C1902TS247_2 C1902TS247_3 C1902TS247_4 C1902TS247_5 C1902TS258_1 C1902TS258_2 C1902TS258_3 C1902TS258_4 C1902TS258_5 C1902TS270_1 C1902TS270_2 C1902TS273_1 C1902TS273_2 C1902TS273_3 C1902TS273_4 C1902TS273_5 C1902TS278_1 C1902TS278_2 C1902TS278_3 C1902TS278_4 C1902TS278_5 C1902TS299_1 C1902TS299_2 C1902TS299_3 C1902TS301_1 C1902TS309_1 C1902TS309_2 C1902TS309_3 C1902TS309_4 C1902TS309_5 C1902TS347_1 C1902TS359_1 C1902TS369_1 C1902TS369_2 C1902TS369_3 C1902TS369_4 C1902TS369_5 C1902TS389_1 C1902TS389_2 C1902TS389_3 C1902TS389_4 C1902TS389_5 C1902TS401_1 C1902TS404_1 C1902TS404_2 C1902TS404_3 C1902TS404_4 C1902TS404_5 C1902TS405_1 C1902TS405_2 C1902TS405_3 C1902TS405_4 C1902TS405_5 C1902TS413_1 C1902TS413_2 C1902TS413_3 C1902TS413_4 C1902TS413_5 C1902TS414_1 C1902TS414_2 C1902TS414_3 C1902TS414_4 C1902TS414_5 C1902TS438_1 C1902TS438_2 C1902TS438_3 C1902TS438_4 C1902TS438_5 C1902TS490_1
0.232792 0.21742 0.226444 0.304223 0.215387 0.225693 0.217309 0.223342 0.217623 0.217642 0.324828 0.315644 0.312169 0.304081 0.184528 0.245558 0.245022 0.278831 0.286021 0.302717 0.28297 0.28297 0.312619 0.310493 0.315518 0.308452 0.305667 0.306792 0.3081 0.307353 0.309183 0.311928 0.304222 0.304264 0.306694 0.307564 0.306755 0.201377 0.167406 0.197682 0.135418 0.13935 0.256889 0.203957 0.260049 0.203266 0.249693 0.309771 0.26658 0.303006 0.317959 0.29633 0.287044 0.286136 0.312589 0.274392 0.283518 0.283028 0.287056 0.312074 0.311447 0.309626 0.314042 0.309741 0.291254 0.290595 0.29221 0.302089 0.299326 0.301454 0.290274 0.278032 0.281693 0.260526 0.287864 0.311137 0.309563 0.310099 0.318918 0.301614 0.288421 0.285278 0.285975 0.279676 0.290054 0.438312 0.458576 0.432818 0.435887 1 0.09041 0.0976685 0.303652 0.305349 0.27629 0.180966 0.190616 0.201377 0.167406 0.197682 0.135418 0.13935 0.321699 0.312212 0.277433 0.304223 0.278836 0.29361 0.273089 0.282252 0.30875 0.27273 0.288842 0.31676 0.315916 0.310905 0.31785 0.31481 0.283413 0.190502 0.284855 0.2653 0.197665 0.300309 0.266326 0.269983 0.268561 0.265045 0.263249 0.287071 0.294825 0.298545 0.286144 0.279498 0.308186 0.304658 0.308201 0.310395 0.307243 0.311019 0.315802 0.312885 0.315101 0.309614 0.299359 0.30262 0.303961 0.300829 0.298187 0.27035
0.324986 0.309968 0.30013 0.374659 0.316361 0.261972 0.258815 0.266349 0.258781 0.256504 0.385549 0.349881 0.368876 0.377014 0.229761 0.259813 0.229435 0.272324 0.267119 0.277137 0.277712 0.277712 0.389571 0.385985 0.393106 0.388855 0.393289 0.393296 0.396173 0.384941 0.398921 0.391204 0.400528 0.406297 0.399272 0.403543 0.401702 0.235814 0.23802 0.238022 0.237318 0.235498 0.308084 0.251154 0.308345 0.244707 0.302561 0.354442 0.329815 0.32703 0.354954 0.342076 0.32038 0.357495 0.416432 0.309017 0.289946 0.289641 0.289708 0.396867 0.393595 0.398855 0.391828 0.395445 0.344279 0.340333 0.356332 0.337072 0.348108 0.363181 0.303071 0.327855 0.295604 0.313851 0.295977 0.367681 0.368682 0.365004 0.36843 0.368711 0.340116 0.327954 0.355347 0.352102 0.362913 0.290688 0.301467 0.304772 0.292138 0.293282 1 0.459606 0.372821 0.392073 0.292826 0.239325 0.280628 0.235814 0.23802 0.238022 0.237318 0.235498 0.371945 0.385886 0.372317 0.374659 0.360756 0.371228 0.361743 0.359498 0.359845 0.29393 0.335319 0.401527 0.419076 0.403953 0.393556 0.394178 0.336133 0.271223 0.370141 0.362319 0.279799 0.399643 0.278006 0.277118 0.264253 0.294918 0.300811 0.32038 0.363805 0.330698 0.357495 0.314578 0.398372 0.384358 0.393785 0.393742 0.392138 0.375539 0.410791 0.410588 0.414466 0.40314 0.391855 0.401929 0.395445 0.395559 0.403237 0.272669
0.285122 0.281235 0.268101 0.351699 0.293404 0.232814 0.2355 0.23167 0.232643 0.236116 0.347562 0.337151 0.331388 0.335704 0.218737 0.249176 0.221138 0.24344 0.248933 0.244816 0.246579 0.246579 0.351946 0.344394 0.351089 0.348067 0.35142 0.36208 0.377803 0.362845 0.377859 0.369335 0.363161 0.367001 0.3595 0.367126 0.365738 0.197056 0.211495 0.201246 0.190483 0.189133 0.278492 0.232995 0.273513 0.235175 0.269949 0.321961 0.301274 0.324018 0.321532 0.315274 0.298253 0.331753 0.388578 0.272995 0.273694 0.26682 0.273248 0.386014 0.371061 0.382456 0.374191 0.37684 0.303788 0.307765 0.335158 0.306941 0.324885 0.342184 0.273525 0.287086 0.262738 0.274889 0.28199 0.342848 0.341659 0.346901 0.334568 0.334905 0.311618 0.302535 0.327984 0.32451 0.308814 0.26754 0.274221 0.275092 0.272729 0.277979 0.410877 1 0.351488 0.36703 0.267738 0.19889 0.24392 0.197056 0.211495 0.201246 0.190483 0.189133 0.329632 0.351434 0.329998 0.351699 0.343567 0.334197 0.323286 0.326385 0.331384 0.268438 0.307626 0.360936 0.368179 0.367666 0.35226 0.356659 0.313485 0.242524 0.338579 0.31419 0.250142 0.357987 0.248301 0.250757 0.241116 0.256275 0.261055 0.298253 0.337144 0.306734 0.331753 0.28854 0.382498 0.358972 0.370172 0.379774 0.368912 0.352062 0.36614 0.369979 0.380526 0.36853 0.374832 0.385374 0.381594 0.372358 0.38002 0.253928
0.28081 0.257523 0.266811 0.867736 0.262654 0.264296 0.250551 0.265292 0.252558 0.251751 0.402112 0.361103 0.389131 0.397005 0.200807 0.280346 0.269705 0.293167 0.298119 0.31377 0.300485 0.300485 0.397878 0.391435 0.401397 0.391457 0.397292 0.433411 0.42434 0.405616 0.411535 0.423858 0.417935 0.417037 0.413383 0.41385 0.414279 0.229804 0.211049 0.23535 0.169987 0.177902 0.305433 0.240184 0.308091 0.240272 0.299837 0.382218 0.320516 0.344899 0.389479 0.365183 0.33772 0.359856 0.409709 0.302747 0.310373 0.309939 0.308774 0.415787 0.413013 0.413828 0.415638 0.412433 0.421405 0.44151 0.435561 0.438717 0.438957 0.761608 0.309966 0.318651 0.302035 0.280561 0.316968 0.360032 0.371216 0.372041 0.362469 0.358315 0.365096 0.35068 0.366696 0.34975 0.358219 0.342357 0.332814 0.332428 0.335321 0.332447 0.133491 0.140837 1 0.399838 0.308741 0.202763 0.230064 0.229804 0.211049 0.23535 0.169987 0.177902 0.383532 0.39673 0.341833 0.867736 0.330277 0.337275 0.331523 0.343511 0.376017 0.303064 0.359228 0.417971 0.411914 0.413953 0.413791 0.402934 0.331448 0.230194 0.358411 0.31905 0.241482 0.408626 0.308461 0.312177 0.311892 0.302976 0.313076 0.337692 0.371782 0.336978 0.359865 0.319136 0.42039 0.427731 0.403447 0.415696 0.419287 0.403964 0.407599 0.411134 0.407821 0.401719 0.435784 0.431726 0.422402 0.417072 0.430582 0.306121
0.282639 0.268209 0.267559 0.418013 0.262663 0.303166 0.265779 0.300433 0.265487 0.264615 0.439398 0.383719 0.427917 0.424597 0.204051 0.324621 0.317817 0.334087 0.327969 0.319837 0.300145 0.300145 0.492561 0.496102 0.501582 0.499728 0.489868 0.634778 0.617826 0.778324 0.620358 0.618932 0.511528 0.509874 0.510557 0.511534 0.511035 0.234851 0.25073 0.237796 0.212686 0.223906 0.322979 0.242668 0.317931 0.245243 0.320748 0.41198 0.382389 0.384234 0.414628 0.384149 0.378711 0.385994 0.438981 0.316942 0.317282 0.32051 0.321394 0.602394 0.601787 0.597051 0.596476 0.60279 0.364998 0.38216 0.37033 0.374808 0.386958 0.403708 0.311718 0.314854 0.309713 0.303261 0.31671 0.394225 0.402962 0.401714 0.392289 0.383024 0.38678 0.37461 0.384462 0.371506 0.372524 0.341645 0.335649 0.343576 0.339976 0.333227 0.142991 0.146966 0.413699 1 0.321847 0.208833 0.222076 0.234851 0.25073 0.237796 0.212686 0.223906 0.413827 0.419979 0.357279 0.418013 0.361973 0.371867 0.372475 0.386318 0.39311 0.3093 0.385698 0.452357 0.477776 0.456071 0.449849 0.458859 0.383664 0.275289 0.421718 0.376917 0.287129 0.492742 0.35779 0.358378 0.356436 0.358132 0.359194 0.378682 0.428373 0.370659 0.386004 0.347015 0.637875 0.636713 0.882821 0.632843 0.62278 0.446771 0.458966 0.445783 0.467818 0.457322 0.663405 0.665841 0.670791 0.664071 0.663225 0.316563
0.218622 0.214585 0.227909 0.282196 0.209785 0.218587 0.211515 0.21595 0.210521 0.208975 0.2964 0.294455 0.288209 0.286477 0.169327 0.235634 0.225617 0.241424 0.252061 0.258141 0.240274 0.240274 0.288795 0.285493 0.293935 0.286703 0.286722 0.289909 0.289425 0.294962 0.290221 0.289796 0.29012 0.291295 0.288671 0.288984 0.287242 0.192307 0.1702 0.201614 0.144456 0.156298 0.25294 0.202424 0.251195 0.211998 0.243307 0.282061 0.255628 0.291416 0.288007 0.287672 0.274998 0.261381 0.290072 0.256737 0.48638 0.879184 0.506655 0.287841 0.292897 0.285725 0.288772 0.286219 0.275075 0.277067 0.277028 0.278168 0.274183 0.276361 0.277512 0.265119 0.264611 0.254711 0.26226 0.280496 0.278864 0.284669 0.279997 0.279619 0.268674 0.262833 0.264872 0.274722 0.263119 0.280922 0.278607 0.282089 0.277241 0.272494 0.0921735 0.0970231 0.280097 0.287077 1 0.161021 0.188313 0.192307 0.1702 0.201614 0.144456 0.156298 0.285282 0.287846 0.259111 0.282196 0.264496 0.265055 0.261602 0.272574 0.287714 0.2556 0.274765 0.29279 0.291875 0.29025 0.298017 0.292365 0.250485 0.194823 0.264323 0.248845 0.200287 0.285874 0.251288 0.242452 0.249562 0.242635 0.23828 0.274969 0.272814 0.27006 0.26139 0.282393 0.298641 0.285772 0.293118 0.294388 0.287288 0.287252 0.293477 0.286306 0.290918 0.288011 0.282769 0.285937 0.286643 0.283546 0.287135 0.261826
0.253493 0.248405 0.262394 0.264056 0.239785 0.267451 0.251304 0.263821 0.249425 0.247525 0.269141 0.264616 0.262624 0.262368 0.179205 0.257521 0.240783 0.251114 0.246732 0.252368 0.252376 0.252376 0.271259 0.273686 0.273337 0.270205 0.270244 0.266095 0.267541 0.266541 0.260111 0.267292 0.269061 0.271305 0.269226 0.268138 0.27059 0.233666 0.248021 0.245724 0.224761 0.239997 0.254306 0.23517 0.258652 0.229956 0.251685 0.262877 0.250002 0.258715 0.274397 0.267709 0.261914 0.253062 0.271966 0.282702 0.242016 0.245064 0.241311 0.266959 0.26375 0.265881 0.266307 0.266849 0.266406 0.257974 0.261536 0.261673 0.255469 0.255862 0.256244 0.254528 0.2595 0.252943 0.256099 0.265579 0.270185 0.270438 0.276741 0.274175 0.258012 0.262759 0.267219 0.253369 0.262988 0.274964 0.270116 0.263814 0.263993 0.269138 0.117625 0.11191 0.268481 0.267725 0.243073 1 0.234296 0.233666 0.248021 0.245724 0.224761 0.239997 0.266721 0.269911 0.264058 0.264056 0.267527 0.254771 0.257147 0.261596 0.260336 0.253991 0.263096 0.274116 0.27559 0.275045 0.266917 0.271777 0.262955 0.236077 0.276504 0.261351 0.252185 0.264056 0.253823 0.250665 0.245468 0.269728 0.267491 0.26188 0.270552 0.254285 0.253073 0.257479 0.273136 0.272351 0.272849 0.266451 0.269633 0.278239 0.276596 0.275502 0.270319 0.269008 0.268532 0.267953 0.271369 0.269261 0.270826 0.246543
0.257876 0.260063 0.260628 0.283742 0.254976 0.268933 0.265212 0.270883 0.263156 0.25911 0.284066 0.281881 0.276723 0.281391 0.20283 0.252363 0.255598 0.260695 0.261913 0.276902 0.26931 0.26931 0.27636 0.275361 0.277294 0.272546 0.274892 0.280248 0.285653 0.279738 0.276277 0.282917 0.286349 0.286166 0.284115 0.282246 0.285615 0.249834 0.252718 0.255707 0.237892 0.249764 0.268975 0.240267 0.268447 0.237719 0.258672 0.268501 0.268527 0.273334 0.27577 0.263727 0.270288 0.272934 0.282057 0.275713 0.259751 0.257787 0.26224 0.282507 0.279506 0.279463 0.280366 0.280438 0.278997 0.284461 0.277326 0.286121 0.280495 0.282402 0.276245 0.273846 0.266289 0.269441 0.269599 0.273058 0.269148 0.276071 0.274496 0.274189 0.267245 0.272454 0.2748 0.263796 0.274082 0.278673 0.269334 0.273208 0.276653 0.268698 0.123628 0.116836 0.287126 0.282261 0.257421 0.214735 1 0.249834 0.252718 0.255707 0.237892 0.249764 0.276226 0.277483 0.279507 0.283742 0.271947 0.26983 0.258759 0.273612 0.269214 0.254901 0.270302 0.284998 0.276388 0.281432 0.279497 0.279425 0.267412 0.248228 0.283474 0.273425 0.259839 0.290374 0.269603 0.267328 0.267377 0.276465 0.27424 0.270288 0.278282 0.260981 0.272934 0.263234 0.286544 0.2804 0.281795 0.281342 0.281523 0.284259 0.27987 0.284101 0.285591 0.280675 0.280874 0.283114 0.283256 0.279951 0.278618 0.260855
0.40704 0.385415 0.392746 0.405915 0.355825 0.369321 0.356445 0.36822 0.359019 0.360104 0.416217 0.403007 0.400513 0.425869 0.297461 0.386655 0.382268 0.401216 0.404281 0.407578 0.425114 0.425114 0.407548 0.40429 0.404028 0.403331 0.405554 0.40911 0.413781 0.40253 0.410052 0.405789 0.398084 0.400464 0.398238 0.398447 0.401299 1 0.434148 0.565975 0.403223 0.425772 0.396517 0.341967 0.393058 0.344983 0.388534 0.389152 0.397417 0.38052 0.388894 0.36645 0.383685 0.395765 0.43439 0.397666 0.377719 0.374868 0.376021 0.418913 0.41776 0.424019 0.417627 0.413865 0.381163 0.381088 0.381552 0.391353 0.384879 0.389182 0.386593 0.391295 0.373679 0.377034 0.384877 0.393591 0.402956 0.40835 0.406314 0.410083 0.388533 0.387395 0.38867 0.392678 0.400328 0.405288 0.393791 0.397104 0.392089 0.393174 0.192941 0.188527 0.409816 0.403986 0.378357 0.297277 0.360172 1 0.434148 0.565975 0.403223 0.425772 0.409634 0.404426 0.423086 0.405915 0.392835 0.400458 0.367675 0.394307 0.395734 0.38141 0.383923 0.443129 0.416994 0.43388 0.41474 0.426347 0.424094 0.339336 0.441612 0.431969 0.368215 0.39988 0.412378 0.414899 0.41183 0.419815 0.418608 0.383648 0.403386 0.373464 0.395753 0.372204 0.411169 0.410248 0.40061 0.413414 0.4066 0.422057 0.428567 0.42343 0.415027 0.42392 0.410925 0.412897 0.412535 0.408942 0.408296 0.384308
0.485161 0.456307 0.456106 0.457067 0.421337 0.50572 0.448742 0.500394 0.451226 0.449772 0.457468 0.4495 0.457854 0.481203 0.307975 0.50475 0.472319 0.498055 0.507625 0.46324 0.478079 0.478079 0.526676 0.530057 0.525879 0.525443 0.5274 0.50477 0.513406 0.501964 0.493149 0.519572 0.533953 0.536506 0.535436 0.52749 0.530061 0.514661 1 0.547764 0.628413 0.660263 0.453114 0.412465 0.451723 0.411812 0.436498 0.443892 0.517573 0.439123 0.455118 0.42392 0.446847 0.465378 0.489172 0.435678 0.404443 0.403817 0.410148 0.508668 0.509392 0.510326 0.510939 0.504465 0.445218 0.436623 0.445834 0.436982 0.435511 0.445841 0.427687 0.438163 0.425464 0.410282 0.433471 0.433269 0.445406 0.44586 0.455793 0.462276 0.435353 0.459496 0.444317 0.448869 0.462525 0.441634 0.424602 0.435831 0.435992 0.433268 0.209751 0.205209 0.46722 0.509135 0.411652 0.380584 0.426376 0.514661 1 0.547764 0.628413 0.660263 0.44886 0.447429 0.471801 0.457067 0.459434 0.480217 0.431689 0.476285 0.45863 0.412873 0.442919 0.477395 0.475141 0.476033 0.4546 0.456623 0.544364 0.557897 0.570102 0.567845 0.541496 0.51093 0.556393 0.555632 0.566264 0.555731 0.56008 0.446807 0.473533 0.448436 0.465365 0.435034 0.514238 0.513084 0.506677 0.508466 0.51225 0.479812 0.47878 0.483701 0.475174 0.483399 0.514395 0.526705 0.516158 0.520445 0.51336 0.443103
0.413485 0.403398 0.407337 0.424921 0.36223 0.387896 0.370556 0.386469 0.372177 0.371007 0.424133 0.417172 0.410782 0.439187 0.310323 0.387145 0.386337 0.410507 0.419568 0.421061 0.433282 0.433282 0.42283 0.417824 0.418901 0.416844 0.420329 0.422279 0.424692 0.417881 0.423121 0.423258 0.420088 0.426847 0.422863 0.417687 0.423462 0.569773 0.469658 1 0.431819 0.44915 0.403328 0.363143 0.402704 0.360931 0.390641 0.40337 0.408015 0.402688 0.404174 0.385156 0.398715 0.417541 0.446524 0.40164 0.388086 0.391908 0.397359 0.430154 0.42749 0.429417 0.428156 0.42956 0.407565 0.407731 0.405229 0.400364 0.401482 0.408129 0.397141 0.39668 0.382428 0.400385 0.411176 0.406302 0.416465 0.411559 0.426502 0.415429 0.402966 0.398532 0.410483 0.405258 0.417541 0.4118 0.396249 0.408886 0.396458 0.390258 0.196778 0.189854 0.430316 0.419783 0.400125 0.31636 0.375637 0.569773 0.469658 1 0.431819 0.44915 0.407262 0.414179 0.436938 0.424921 0.405354 0.412925 0.37411 0.407306 0.419908 0.386857 0.398401 0.450531 0.430725 0.445544 0.422622 0.437984 0.442455 0.363888 0.462546 0.446667 0.377566 0.420254 0.431071 0.425997 0.432437 0.430276 0.42791 0.398679 0.42217 0.392158 0.417529 0.396023 0.434094 0.429627 0.423976 0.427736 0.424512 0.4342 0.439416 0.440729 0.428198 0.439411 0.423721 0.434535 0.431072 0.423581 0.424058 0.416685
0.51042 0.475358 0.480388 0.439438 0.427109 0.537617 0.467904 0.532427 0.461698 0.4689 0.438191 0.426955 0.440814 0.474139 0.317367 0.489034 0.478508 0.492612 0.499519 0.447878 0.465375 0.465375 0.507715 0.501483 0.50355 0.505029 0.511283 0.48787 0.49801 0.491154 0.488241 0.501018 0.514539 0.517366 0.513981 0.511184 0.512829 0.522335 0.685662 0.553659 1 0.750256 0.465095 0.429726 0.46529 0.429572 0.448222 0.42288 0.505836 0.418088 0.435269 0.415724 0.44574 0.453124 0.469819 0.449805 0.400399 0.398427 0.402684 0.502089 0.500371 0.500864 0.49874 0.497401 0.431993 0.430902 0.435997 0.426476 0.423515 0.421868 0.423669 0.430757 0.414658 0.423444 0.43249 0.433168 0.440169 0.430693 0.437343 0.447593 0.434295 0.450905 0.437086 0.447403 0.454222 0.420824 0.40941 0.407738 0.416834 0.404636 0.221565 0.211937 0.446254 0.496115 0.404589 0.403169 0.455312 0.522335 0.685662 0.553659 1 0.750256 0.439082 0.437822 0.472738 0.439438 0.452611 0.472865 0.425313 0.474051 0.447461 0.40542 0.427682 0.464047 0.452332 0.461192 0.443017 0.44031 0.528204 0.628801 0.564096 0.563591 0.568518 0.498133 0.55408 0.554151 0.559857 0.555629 0.565435 0.445699 0.468194 0.43608 0.45311 0.419619 0.508812 0.501023 0.496213 0.501246 0.497746 0.457422 0.469472 0.468258 0.462611 0.476676 0.506113 0.515302 0.508964 0.510264 0.510094 0.433204
0.498161 0.475145 0.468829 0.436068 0.422288 0.545169 0.481666 0.540378 0.475459 0.478014 0.430212 0.423732 0.437311 0.464733 0.314593 0.487626 0.4826 0.488486 0.495033 0.443178 0.468753 0.468753 0.513295 0.510103 0.5094 0.508124 0.511614 0.486986 0.498699 0.487228 0.481903 0.493437 0.50812 0.512565 0.507707 0.505436 0.508068 0.525919 0.683503 0.552255 0.722606 1 0.45852 0.43118 0.459239 0.421131 0.439035 0.42726 0.504122 0.415156 0.431335 0.412767 0.438262 0.448647 0.460535 0.437861 0.387331 0.391763 0.390724 0.499357 0.494767 0.49581 0.491667 0.489803 0.4356 0.428984 0.4291 0.425347 0.415327 0.414918 0.419042 0.425643 0.415847 0.420071 0.432597 0.42824 0.434261 0.431813 0.437304 0.442505 0.436473 0.445739 0.437297 0.440613 0.440887 0.413314 0.403965 0.409152 0.412147 0.406978 0.219935 0.207165 0.441344 0.491918 0.398423 0.39865 0.451998 0.525919 0.683503 0.552255 0.722606 1 0.438806 0.431747 0.468755 0.436068 0.449536 0.47254 0.422879 0.467507 0.44359 0.405611 0.427994 0.462369 0.449628 0.464391 0.441519 0.443253 0.530773 0.622847 0.569096 0.557274 0.564299 0.48851 0.547057 0.542111 0.550273 0.552799 0.559879 0.438222 0.455448 0.433368 0.448634 0.420287 0.502149 0.497796 0.490127 0.495557 0.494918 0.458059 0.466821 0.469012 0.459556 0.471292 0.50332 0.504508 0.502734 0.501313 0.503917 0.42217
0.262155 0.246726 0.259353 0.382499 0.252943 0.258922 0.240966 0.25328 0.242032 0.242728 0.437198 0.368319 0.405162 0.429686 0.203958 0.286257 0.276605 0.297861 0.295951 0.310855 0.29132 0.29132 0.401925 0.398994 0.396819 0.398229 0.39976 0.410448 0.412087 0.403537 0.403967 0.405394 0.399758 0.400851 0.399743 0.398077 0.401004 0.234806 0.208749 0.230959 0.177729 0.187118 0.307113 0.237191 0.308257 0.230143 0.300308 0.392817 0.323454 0.361246 0.408745 0.366672 0.337943 0.34115 0.38988 0.311151 0.316051 0.315316 0.317982 0.414997 0.414282 0.410774 0.411685 0.408385 0.352559 0.348268 0.347371 0.351662 0.354313 0.369208 0.307718 0.314576 0.304202 0.290447 0.311802 0.392941 0.378407 0.382293 0.379127 0.382171 0.35009 0.358657 0.359284 0.362452 0.367435 0.359427 0.348632 0.35063 0.330963 0.349562 0.132946 0.132181 0.378706 0.401124 0.3153 0.197132 0.223662 0.234806 0.208749 0.230959 0.177729 0.187118 1 0.489775 0.388124 0.382499 0.33964 0.338371 0.340806 0.349494 0.370209 0.296333 0.372228 0.433951 0.433732 0.430773 0.438345 0.434703 0.322944 0.223456 0.350747 0.317524 0.240755 0.388392 0.317457 0.314856 0.309567 0.313532 0.31451 0.337973 0.370824 0.337639 0.34115 0.328032 0.41321 0.399699 0.405659 0.410155 0.396793 0.38603 0.410993 0.390554 0.407938 0.401634 0.39802 0.400795 0.400602 0.40829 0.404827 0.301333
0.264642 0.252794 0.260159 0.401172 0.256975 0.256047 0.242712 0.254174 0.245065 0.243579 0.43852 0.367508 0.40752 0.415535 0.194987 0.28313 0.260203 0.285479 0.285203 0.306092 0.289714 0.289714 0.406987 0.40233 0.407763 0.399758 0.40833 0.420884 0.427298 0.42085 0.42687 0.4189 0.413124 0.413146 0.414983 0.41497 0.411975 0.221586 0.198632 0.227251 0.168516 0.17956 0.31238 0.237254 0.311824 0.234928 0.30174 0.393916 0.319671 0.365446 0.411259 0.378783 0.350736 0.359853 0.405275 0.308764 0.322849 0.314455 0.316689 0.419931 0.418379 0.415958 0.416084 0.416559 0.360729 0.372988 0.355278 0.359465 0.365478 0.394624 0.312414 0.31619 0.306391 0.283389 0.315852 0.385724 0.394858 0.391672 0.369773 0.384391 0.35684 0.355405 0.361336 0.370907 0.367134 0.342049 0.331595 0.339919 0.330844 0.331437 0.137581 0.138965 0.395897 0.41382 0.316918 0.200539 0.222635 0.221586 0.198632 0.227251 0.168516 0.17956 0.485157 1 0.384791 0.401172 0.33228 0.339877 0.344248 0.346485 0.373016 0.301658 0.375619 0.442283 0.439406 0.431176 0.438304 0.428699 0.317247 0.218672 0.349229 0.317025 0.234883 0.402184 0.304596 0.305383 0.299824 0.310161 0.315439 0.350708 0.372871 0.354395 0.359863 0.33382 0.422855 0.410045 0.418498 0.422768 0.413452 0.404414 0.409301 0.415649 0.416762 0.413388 0.406495 0.416476 0.416311 0.418339 0.418433 0.297235
0.298193 0.281852 0.289201 0.384464 0.275402 0.274161 0.265767 0.274386 0.265997 0.266923 0.405926 0.365912 0.386293 0.406753 0.205247 0.292727 0.272695 0.304935 0.303999 0.312589 0.308354 0.308354 0.377625 0.382934 0.384998 0.373632 0.383589 0.392754 0.399746 0.395879 0.3969 0.391636 0.383411 0.385781 0.383919 0.382042 0.382463 0.277026 0.248294 0.282709 0.21948 0.230875 0.323673 0.265279 0.326054 0.269829 0.313254 0.368547 0.326916 0.36046 0.378703 0.352712 0.333079 0.346436 0.397096 0.314357 0.314543 0.320421 0.318241 0.40502 0.404634 0.406153 0.403519 0.404591 0.349144 0.357849 0.353945 0.35683 0.358046 0.372719 0.314609 0.314689 0.310626 0.300789 0.312793 0.371828 0.374579 0.378088 0.369978 0.368877 0.348359 0.34914 0.366431 0.354357 0.363895 0.347319 0.327528 0.343715 0.333136 0.332986 0.148367 0.146081 0.383567 0.39292 0.318328 0.216612 0.252513 0.277026 0.248294 0.282709 0.21948 0.230875 0.426558 0.421512 1 0.384464 0.341902 0.351298 0.337849 0.34659 0.362122 0.310889 0.359092 0.401931 0.412508 0.401785 0.397811 0.39687 0.330238 0.252195 0.349759 0.333408 0.267635 0.368972 0.317575 0.319692 0.31723 0.323639 0.314761 0.333051 0.348517 0.336791 0.346445 0.323147 0.397082 0.394129 0.396543 0.397082 0.387515 0.383506 0.38364 0.386889 0.380146 0.387138 0.389998 0.397131 0.398145 0.388679 0.394346 0.306973
